date,airline,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay,arrival_delay,flight_duration,distance,delay_category,day_of_week,month,hour
2024-01-10 05:00:00,SQ,LHR,LAX,154,147,404,408,-7,4,2.5,2027,Early/On-time,Wednesday,1,5
2024-01-10 06:00:00,SQ,SYD,CDG,702,715,792,813,13,21,0.9,688,Minor Delay,Wednesday,1,6
2024-01-10 07:00:00,KA,SIN,SYD,32,24,392,385,-8,-7,3.6,2880,Early/On-time,Wednesday,1,7
2024-01-10 08:00:00,BA,LAX,HKG,501,481,1031,1011,-20,-20,5.3,4246,Early/On-time,Wednesday,1,8
2024-01-10 09:00:00,EK,HKG,NRT,1010,1056,1330,1376,46,46,3.2,2556,Moderate Delay,Wednesday,1,9
2024-01-10 10:00:00,AA,LAX,CDG,945,939,1335,1335,-6,0,3.9,3100,Early/On-time,Wednesday,1,10
2024-01-10 11:00:00,BA,LAX,SYD,1209,1223,1689,1695,14,6,4.8,3804,Minor Delay,Wednesday,1,11
2024-01-10 12:00:00,EK,NRT,SIN,38,56,188,210,18,22,1.5,1169,Moderate Delay,Wednesday,1,12
2024-01-10 13:00:00,SQ,LHR,FRA,154,147,214,198,-7,-16,0.6,500,Early/On-time,Wednesday,1,13
2024-01-10 14:00:00,UA,LHR,LAX,259,312,589,655,53,66,3.3,2656,Moderate Delay,Wednesday,1,14
2024-01-10 15:00:00,CX,FRA,JFK,832,812,1052,1037,-20,-15,2.2,1752,Early/On-time,Wednesday,1,15
2024-01-10 16:00:00,KA,DXB,LHR,457,474,537,548,17,11,0.8,625,Moderate Delay,Wednesday,1,16
2024-01-10 17:00:00,CX,LHR,SIN,906,923,1146,1163,17,17,2.4,1921,Moderate Delay,Wednesday,1,17
2024-01-10 18:00:00,DL,LAX,SIN,914,922,1254,1254,8,0,3.4,2727,Minor Delay,Wednesday,1,18
2024-01-10 19:00:00,DL,SYD,LAX,1125,1105,1355,1350,-20,-5,2.3,1851,Early/On-time,Wednesday,1,19
2024-01-10 20:00:00,BA,LAX,LHR,1710,1746,1860,1912,36,52,1.5,1213,Moderate Delay,Wednesday,1,20
2024-01-10 21:00:00,SQ,SYD,LAX,2037,2069,2257,2295,32,38,2.2,1776,Moderate Delay,Wednesday,1,21
2024-01-10 22:00:00,SQ,FRA,CDG,2026,2016,2276,2281,-10,5,2.5,1980,Early/On-time,Wednesday,1,22
2024-01-10 23:00:00,AA,SYD,JFK,53,84,113,145,31,32,0.6,500,Moderate Delay,Wednesday,1,23
2024-01-11 00:00:00,AA,LHR,LHR,238,259,468,496,21,28,2.3,1857,Moderate Delay,Thursday,1,0
2024-01-11 01:00:00,AA,NRT,SYD,406,386,486,478,-20,-8,0.8,655,Early/On-time,Thursday,1,1
2024-01-11 02:00:00,UA,SYD,NRT,1600,1585,1930,1915,-15,-15,3.3,2659,Early/On-time,Thursday,1,2
2024-01-11 03:00:00,QF,LAX,LAX,709,753,769,813,44,44,0.6,500,Moderate Delay,Thursday,1,3
2024-01-11 04:00:00,LH,SIN,JFK,1620,1639,2000,2028,19,28,3.8,3012,Moderate Delay,Thursday,1,4
2024-01-11 05:00:00,QF,LHR,FRA,814,808,1014,1014,-6,0,2.0,1590,Early/On-time,Thursday,1,5
2024-01-11 06:00:00,CX,SIN,HKG,529,514,709,687,-15,-22,1.8,1457,Early/On-time,Thursday,1,6
2024-01-11 07:00:00,QF,CDG,FRA,1629,1624,1919,1893,-5,-26,2.9,2294,Early/On-time,Thursday,1,7
2024-01-11 08:00:00,UA,CDG,HKG,707,704,847,843,-3,-4,1.4,1133,Early/On-time,Thursday,1,8
2024-01-11 09:00:00,CX,LAX,DXB,2023,2008,2303,2268,-15,-35,2.8,2278,Early/On-time,Thursday,1,9
2024-01-11 10:00:00,QF,CDG,SYD,618,598,778,749,-20,-29,1.6,1267,Early/On-time,Thursday,1,10
2024-01-11 11:00:00,UA,DXB,DXB,602,646,782,818,44,36,1.8,1443,Moderate Delay,Thursday,1,11
2024-01-11 12:00:00,LH,FRA,LAX,1454,1493,1754,1788,39,34,3.0,2405,Moderate Delay,Thursday,1,12
2024-01-11 13:00:00,QF,LHR,LAX,614,594,724,712,-20,-12,1.1,861,Early/On-time,Thursday,1,13
2024-01-11 14:00:00,UA,SIN,HKG,2135,2149,2225,2249,14,24,0.9,735,Minor Delay,Thursday,1,14
2024-01-11 15:00:00,AA,LAX,LHR,705,688,985,973,-17,-12,2.8,2248,Early/On-time,Thursday,1,15
2024-01-11 16:00:00,SQ,DXB,JFK,856,858,1106,1114,2,8,2.5,1973,Minor Delay,Thursday,1,16
2024-01-11 17:00:00,AA,LAX,CDG,1441,1441,1711,1717,0,6,2.7,2168,Early/On-time,Thursday,1,17
2024-01-11 18:00:00,SQ,DXB,SIN,149,147,439,413,-2,-26,2.9,2327,Early/On-time,Thursday,1,18
2024-01-11 19:00:00,KA,CDG,LAX,647,717,907,977,70,70,2.6,2057,Major Delay,Thursday,1,19
2024-01-11 20:00:00,KA,CDG,DXB,1417,1414,1747,1727,-3,-20,3.3,2608,Early/On-time,Thursday,1,20
2024-01-11 21:00:00,KA,SYD,DXB,1737,1723,1997,1988,-14,-9,2.6,2097,Early/On-time,Thursday,1,21
2024-01-11 22:00:00,LH,JFK,FRA,2118,2106,2178,2146,-12,-32,0.6,500,Early/On-time,Thursday,1,22
2024-01-11 23:00:00,AA,LAX,SYD,1748,1789,1808,1848,41,40,0.6,500,Moderate Delay,Thursday,1,23
2024-01-12 00:00:00,SQ,SYD,HKG,949,929,1439,1424,-20,-15,4.9,3927,Early/On-time,Friday,1,0
2024-01-12 01:00:00,UA,LHR,SIN,2129,2117,2379,2356,-12,-23,2.5,2000,Early/On-time,Friday,1,1
2024-01-12 02:00:00,CX,SYD,HKG,1712,1765,2082,2144,53,62,3.7,2950,Moderate Delay,Friday,1,2
2024-01-12 03:00:00,UA,HKG,LAX,38,55,248,270,17,22,2.1,1654,Moderate Delay,Friday,1,3
2024-01-12 04:00:00,CX,CDG,NRT,651,666,891,909,15,18,2.4,1941,Minor Delay,Friday,1,4
2024-01-12 05:00:00,DL,HKG,SIN,211,284,401,480,73,79,1.9,1546,Major Delay,Friday,1,5
2024-01-12 06:00:00,UA,LAX,FRA,1333,1350,1893,1907,17,14,5.6,4465,Moderate Delay,Friday,1,6
2024-01-12 07:00:00,QF,SIN,DXB,1158,1147,1438,1428,-11,-10,2.8,2253,Early/On-time,Friday,1,7
2024-01-12 08:00:00,QF,SIN,FRA,1311,1312,1491,1492,1,1,1.8,1465,Minor Delay,Friday,1,8
2024-01-12 09:00:00,BA,LHR,LAX,343,323,403,383,-20,-20,0.6,500,Early/On-time,Friday,1,9
2024-01-12 10:00:00,AA,SYD,NRT,1223,1270,1723,1764,47,41,5.0,3973,Moderate Delay,Friday,1,10
2024-01-12 11:00:00,CX,SIN,CDG,1503,1530,1733,1748,27,15,2.3,1836,Moderate Delay,Friday,1,11
2024-01-12 12:00:00,CX,DXB,SIN,1535,1578,1875,1915,43,40,3.4,2744,Moderate Delay,Friday,1,12
2024-01-12 13:00:00,AA,DXB,HKG,2149,2195,2509,2552,46,43,3.6,2855,Moderate Delay,Friday,1,13
2024-01-12 14:00:00,LH,LHR,SIN,447,445,637,628,-2,-9,1.9,1537,Early/On-time,Friday,1,14
2024-01-12 15:00:00,BA,FRA,DXB,1913,1895,2243,2233,-18,-10,3.3,2672,Early/On-time,Friday,1,15
2024-01-12 16:00:00,LH,CDG,HKG,516,524,686,683,8,-3,1.7,1395,Minor Delay,Friday,1,16
2024-01-12 17:00:00,LH,SYD,CDG,548,532,678,661,-16,-17,1.3,1009,Early/On-time,Friday,1,17
2024-01-12 18:00:00,LH,LAX,CDG,1702,1716,2102,2127,14,25,4.0,3164,Minor Delay,Friday,1,18
2024-01-12 19:00:00,AA,NRT,SYD,537,580,767,819,43,52,2.3,1841,Moderate Delay,Friday,1,19
2024-01-12 20:00:00,LH,NRT,HKG,622,626,932,948,4,16,3.1,2518,Minor Delay,Friday,1,20
2024-01-12 21:00:00,QF,NRT,JFK,2312,2326,2612,2621,14,9,3.0,2410,Minor Delay,Friday,1,21
2024-01-12 22:00:00,KA,SIN,NRT,2308,2315,2638,2652,7,14,3.3,2637,Minor Delay,Friday,1,22
2024-01-12 23:00:00,DL,FRA,JFK,1520,1554,1580,1604,34,24,0.6,500,Moderate Delay,Friday,1,23
2024-01-13 00:00:00,CX,FRA,CDG,840,830,1020,1008,-10,-12,1.8,1414,Early/On-time,Saturday,1,0
2024-01-13 01:00:00,CX,SYD,HKG,1207,1187,1417,1396,-20,-21,2.1,1675,Early/On-time,Saturday,1,1
2024-01-13 02:00:00,DL,SYD,SYD,1116,1140,1266,1285,24,19,1.5,1168,Moderate Delay,Saturday,1,2
2024-01-13 03:00:00,AA,FRA,SIN,1815,1854,2115,2151,39,36,3.0,2429,Moderate Delay,Saturday,1,3
2024-01-13 04:00:00,UA,LHR,SIN,2215,2238,2615,2634,23,19,4.0,3186,Moderate Delay,Saturday,1,4
2024-01-13 05:00:00,AA,SYD,SIN,2258,2249,2678,2660,-9,-18,4.2,3345,Early/On-time,Saturday,1,5
2024-01-13 06:00:00,CX,LHR,SYD,27,7,237,225,-20,-12,2.1,1660,Early/On-time,Saturday,1,6
2024-01-13 07:00:00,CX,HKG,LAX,750,774,1040,1063,24,23,2.9,2291,Moderate Delay,Saturday,1,7
2024-01-13 08:00:00,DL,DXB,HKG,355,369,665,681,14,16,3.1,2445,Minor Delay,Saturday,1,8
2024-01-13 09:00:00,LH,CDG,JFK,2015,2021,2345,2352,6,7,3.3,2621,Minor Delay,Saturday,1,9
2024-01-13 10:00:00,AA,SYD,NRT,2156,2220,2296,2360,64,64,1.4,1121,Major Delay,Saturday,1,10
2024-01-13 11:00:00,SQ,FRA,CDG,1845,1827,2325,2307,-18,-18,4.8,3820,Early/On-time,Saturday,1,11
2024-01-13 12:00:00,DL,DXB,NRT,2051,2114,2421,2481,63,60,3.7,2926,Major Delay,Saturday,1,12
2024-01-13 13:00:00,QF,DXB,CDG,445,455,815,839,10,24,3.7,2952,Minor Delay,Saturday,1,13
2024-01-13 14:00:00,CX,JFK,HKG,1613,1593,2013,2000,-20,-13,4.0,3203,Early/On-time,Saturday,1,14
2024-01-13 15:00:00,DL,FRA,HKG,245,249,565,569,4,4,3.2,2534,Minor Delay,Saturday,1,15
2024-01-13 16:00:00,AA,CDG,FRA,1843,1881,1963,1997,38,34,1.2,972,Moderate Delay,Saturday,1,16
2024-01-13 17:00:00,CX,FRA,JFK,37,37,267,266,0,-1,2.3,1861,Early/On-time,Saturday,1,17
2024-01-13 18:00:00,UA,SYD,DXB,2219,2199,2279,2263,-20,-16,0.6,500,Early/On-time,Saturday,1,18
2024-01-13 19:00:00,DL,LAX,CDG,44,49,344,363,5,19,3.0,2415,Minor Delay,Saturday,1,19
2024-01-13 20:00:00,BA,HKG,LHR,2247,2232,2477,2449,-15,-28,2.3,1830,Early/On-time,Saturday,1,20
2024-01-13 21:00:00,CX,LHR,DXB,1940,1964,2180,2210,24,30,2.4,1959,Moderate Delay,Saturday,1,21
2024-01-13 22:00:00,AA,LAX,SIN,833,866,1233,1277,33,44,4.0,3204,Moderate Delay,Saturday,1,22
2024-01-13 23:00:00,KA,HKG,NRT,2253,2233,2443,2409,-20,-34,1.9,1543,Early/On-time,Saturday,1,23
2024-01-14 00:00:00,SQ,LAX,HKG,458,447,678,666,-11,-12,2.2,1747,Early/On-time,Sunday,1,0
2024-01-14 01:00:00,EK,LHR,LHR,628,660,878,900,32,22,2.5,2021,Moderate Delay,Sunday,1,1
2024-01-14 02:00:00,LH,SIN,CDG,502,487,562,551,-15,-11,0.6,500,Early/On-time,Sunday,1,2
2024-01-14 03:00:00,EK,FRA,LAX,1609,1589,1829,1806,-20,-23,2.2,1733,Early/On-time,Sunday,1,3
2024-01-14 04:00:00,AA,LAX,CDG,2119,2099,2179,2158,-20,-21,0.6,500,Early/On-time,Sunday,1,4
2024-01-14 05:00:00,QF,SYD,NRT,1601,1621,1781,1797,20,16,1.8,1414,Moderate Delay,Sunday,1,5
2024-01-14 06:00:00,QF,CDG,CDG,1226,1245,1586,1612,19,26,3.6,2855,Moderate Delay,Sunday,1,6
2024-01-14 07:00:00,KA,NRT,CDG,1131,1121,1441,1433,-10,-8,3.1,2447,Early/On-time,Sunday,1,7
2024-01-14 08:00:00,LH,SYD,SYD,355,365,535,547,10,12,1.8,1405,Minor Delay,Sunday,1,8
2024-01-14 09:00:00,BA,LHR,JFK,709,764,969,1025,55,56,2.6,2040,Moderate Delay,Sunday,1,9
2024-01-14 10:00:00,KA,CDG,DXB,439,420,559,545,-19,-14,1.2,925,Early/On-time,Sunday,1,10
2024-01-14 11:00:00,EK,SYD,LAX,416,396,666,644,-20,-22,2.5,1997,Early/On-time,Sunday,1,11
2024-01-14 12:00:00,KA,DXB,HKG,1257,1280,1877,1917,23,40,6.2,4930,Moderate Delay,Sunday,1,12
2024-01-14 13:00:00,EK,FRA,CDG,1053,1059,1533,1527,6,-6,4.8,3845,Minor Delay,Sunday,1,13
2024-01-14 14:00:00,CX,CDG,LAX,732,721,992,964,-11,-28,2.6,2052,Early/On-time,Sunday,1,14
2024-01-14 15:00:00,QF,DXB,FRA,705,734,975,986,29,11,2.7,2160,Moderate Delay,Sunday,1,15
2024-01-14 16:00:00,CX,SYD,CDG,38,73,168,183,35,15,1.3,1020,Moderate Delay,Sunday,1,16
2024-01-14 17:00:00,SQ,HKG,SYD,1246,1226,1396,1382,-20,-14,1.5,1198,Early/On-time,Sunday,1,17
2024-01-14 18:00:00,LH,JFK,SYD,417,408,717,713,-9,-4,3.0,2362,Early/On-time,Sunday,1,18
2024-01-14 19:00:00,BA,HKG,LHR,2008,2087,2188,2279,79,91,1.8,1475,Major Delay,Sunday,1,19
2024-01-14 20:00:00,EK,FRA,SIN,707,734,1067,1084,27,17,3.6,2904,Moderate Delay,Sunday,1,20
2024-01-14 21:00:00,BA,CDG,NRT,1624,1654,2074,2111,30,37,4.5,3569,Moderate Delay,Sunday,1,21
2024-01-14 22:00:00,EK,CDG,DXB,2230,2275,2520,2565,45,45,2.9,2332,Moderate Delay,Sunday,1,22
2024-01-14 23:00:00,AA,FRA,FRA,2241,2251,2501,2512,10,11,2.6,2101,Minor Delay,Sunday,1,23
2024-01-15 00:00:00,KA,DXB,NRT,1203,1236,1263,1302,33,39,0.6,500,Moderate Delay,Monday,1,0
2024-01-15 01:00:00,SQ,JFK,NRT,819,850,1159,1183,31,24,3.4,2747,Moderate Delay,Monday,1,1
2024-01-15 02:00:00,QF,SYD,LHR,127,153,237,288,26,51,1.1,856,Moderate Delay,Monday,1,2
2024-01-15 03:00:00,EK,LHR,SYD,1839,1839,2039,2052,0,13,2.0,1581,Early/On-time,Monday,1,3
2024-01-15 04:00:00,BA,HKG,JFK,1900,1915,2270,2280,15,10,3.7,2959,Minor Delay,Monday,1,4
2024-01-15 05:00:00,SQ,HKG,LAX,1639,1632,2019,2002,-7,-17,3.8,3029,Early/On-time,Monday,1,5
2024-01-15 06:00:00,UA,NRT,HKG,654,664,844,854,10,10,1.9,1533,Minor Delay,Monday,1,6
2024-01-15 07:00:00,UA,JFK,JFK,243,223,443,424,-20,-19,2.0,1591,Early/On-time,Monday,1,7
2024-01-15 08:00:00,CX,LHR,JFK,1822,1809,1982,1979,-13,-3,1.6,1300,Early/On-time,Monday,1,8
2024-01-15 09:00:00,QF,HKG,SIN,1856,1857,1956,1946,1,-10,1.0,802,Minor Delay,Monday,1,9
2024-01-15 10:00:00,AA,LHR,SIN,2346,2328,2516,2500,-18,-16,1.7,1365,Early/On-time,Monday,1,10
2024-01-15 11:00:00,BA,SYD,JFK,812,807,872,852,-5,-20,0.6,500,Early/On-time,Monday,1,11
2024-01-15 12:00:00,KA,CDG,SYD,915,920,1255,1264,5,9,3.4,2683,Minor Delay,Monday,1,12
2024-01-15 13:00:00,KA,LHR,NRT,1325,1347,1625,1646,22,21,3.0,2394,Moderate Delay,Monday,1,13
2024-01-15 14:00:00,BA,HKG,LAX,1754,1792,2074,2131,38,57,3.2,2560,Moderate Delay,Monday,1,14
2024-01-15 15:00:00,LH,DXB,NRT,1430,1427,1560,1542,-3,-18,1.3,1045,Early/On-time,Monday,1,15
2024-01-15 16:00:00,AA,JFK,NRT,49,99,149,212,50,63,1.0,804,Moderate Delay,Monday,1,16
2024-01-15 17:00:00,SQ,FRA,NRT,500,538,760,781,38,21,2.6,2053,Moderate Delay,Monday,1,17
2024-01-15 18:00:00,EK,LAX,LAX,1416,1441,1676,1688,25,12,2.6,2064,Moderate Delay,Monday,1,18
2024-01-15 19:00:00,LH,SIN,LAX,515,529,745,743,14,-2,2.3,1852,Minor Delay,Monday,1,19
2024-01-15 20:00:00,EK,SIN,LHR,1754,1773,1964,1985,19,21,2.1,1710,Moderate Delay,Monday,1,20
2024-01-15 21:00:00,EK,LAX,DXB,36,81,495,529,45,34,4.6,3710,Moderate Delay,Monday,1,21
2024-01-15 22:00:00,LH,LHR,JFK,2351,2397,2651,2684,46,33,3.0,2426,Moderate Delay,Monday,1,22
2024-01-15 23:00:00,CX,JFK,CDG,252,302,752,804,50,52,5.0,3970,Moderate Delay,Monday,1,23
2024-01-16 00:00:00,UA,LHR,LHR,1609,1620,2019,2034,11,15,4.1,3268,Minor Delay,Tuesday,1,0
2024-01-16 01:00:00,EK,FRA,LHR,1557,1583,2017,2043,26,26,4.6,3703,Moderate Delay,Tuesday,1,1
2024-01-16 02:00:00,LH,JFK,HKG,737,787,857,906,50,49,1.2,925,Moderate Delay,Tuesday,1,2
2024-01-16 03:00:00,LH,LAX,CDG,1643,1635,1963,1973,-8,10,3.2,2593,Early/On-time,Tuesday,1,3
2024-01-16 04:00:00,DL,LHR,SIN,730,730,930,931,0,1,2.0,1568,Early/On-time,Tuesday,1,4
2024-01-16 05:00:00,CX,NRT,HKG,1609,1619,1669,1687,10,18,0.6,500,Minor Delay,Tuesday,1,5
2024-01-16 06:00:00,QF,HKG,SIN,853,889,1293,1330,36,37,4.4,3496,Moderate Delay,Tuesday,1,6
2024-01-16 07:00:00,DL,DXB,DXB,1148,1185,1358,1385,37,27,2.1,1706,Moderate Delay,Tuesday,1,7
2024-01-16 08:00:00,DL,CDG,FRA,1833,1836,1953,1961,3,8,1.2,944,Minor Delay,Tuesday,1,8
2024-01-16 09:00:00,BA,DXB,SIN,350,330,550,524,-20,-26,2.0,1585,Early/On-time,Tuesday,1,9
2024-01-16 10:00:00,UA,FRA,NRT,2051,2068,2201,2218,17,17,1.5,1203,Moderate Delay,Tuesday,1,10
2024-01-16 11:00:00,LH,LHR,SIN,2105,2088,2265,2251,-17,-14,1.6,1306,Early/On-time,Tuesday,1,11
2024-01-16 12:00:00,UA,SYD,CDG,1027,1007,1247,1208,-20,-39,2.2,1778,Early/On-time,Tuesday,1,12
2024-01-16 13:00:00,AA,JFK,LAX,327,307,797,761,-20,-36,4.7,3730,Early/On-time,Tuesday,1,13
2024-01-16 14:00:00,BA,LHR,CDG,1358,1377,1528,1556,19,28,1.7,1333,Moderate Delay,Tuesday,1,14
2024-01-16 15:00:00,QF,JFK,DXB,1312,1362,1772,1816,50,44,4.6,3659,Moderate Delay,Tuesday,1,15
2024-01-16 16:00:00,UA,CDG,LHR,540,551,900,905,11,5,3.6,2848,Minor Delay,Tuesday,1,16
2024-01-16 17:00:00,KA,NRT,NRT,1611,1627,1911,1928,16,17,3.0,2396,Moderate Delay,Tuesday,1,17
2024-01-16 18:00:00,EK,DXB,FRA,149,194,489,531,45,42,3.4,2748,Moderate Delay,Tuesday,1,18
2024-01-16 19:00:00,AA,HKG,DXB,739,719,989,973,-20,-16,2.5,2013,Early/On-time,Tuesday,1,19
2024-01-16 20:00:00,CX,CDG,LHR,356,381,766,791,25,25,4.1,3286,Moderate Delay,Tuesday,1,20
2024-01-16 21:00:00,QF,CDG,SYD,949,958,1269,1279,9,10,3.2,2566,Minor Delay,Tuesday,1,21
2024-01-16 22:00:00,AA,DXB,CDG,656,682,716,735,26,19,0.6,500,Moderate Delay,Tuesday,1,22
2024-01-16 23:00:00,EK,CDG,DXB,354,350,644,641,-4,-3,2.9,2296,Early/On-time,Tuesday,1,23
2024-01-17 00:00:00,BA,SYD,CDG,1556,1542,1906,1903,-14,-3,3.5,2783,Early/On-time,Wednesday,1,0
2024-01-17 01:00:00,EK,SYD,FRA,1353,1367,1563,1572,14,9,2.1,1710,Minor Delay,Wednesday,1,1
2024-01-17 02:00:00,DL,SIN,LHR,1501,1560,1771,1839,59,68,2.7,2126,Moderate Delay,Wednesday,1,2
2024-01-17 03:00:00,EK,SIN,CDG,807,842,977,1012,35,35,1.7,1387,Moderate Delay,Wednesday,1,3
2024-01-17 04:00:00,DL,SYD,LAX,341,336,421,423,-5,2,0.8,622,Early/On-time,Wednesday,1,4
2024-01-17 05:00:00,BA,LAX,SIN,2308,2288,2368,2349,-20,-19,0.6,500,Early/On-time,Wednesday,1,5
2024-01-17 06:00:00,SQ,NRT,HKG,559,539,619,599,-20,-20,0.6,500,Early/On-time,Wednesday,1,6
2024-01-17 07:00:00,DL,JFK,FRA,55,104,385,437,49,52,3.3,2669,Moderate Delay,Wednesday,1,7
2024-01-17 08:00:00,CX,NRT,HKG,649,631,709,703,-18,-6,0.6,500,Early/On-time,Wednesday,1,8
2024-01-17 09:00:00,EK,FRA,JFK,7,7,177,179,0,2,1.7,1333,Early/On-time,Wednesday,1,9
2024-01-17 10:00:00,EK,CDG,SIN,1850,1899,2000,2053,49,53,1.5,1234,Moderate Delay,Wednesday,1,10
2024-01-17 11:00:00,CX,HKG,FRA,702,682,912,889,-20,-23,2.1,1717,Early/On-time,Wednesday,1,11
2024-01-17 12:00:00,KA,CDG,DXB,208,262,268,337,54,69,0.6,500,Moderate Delay,Wednesday,1,12
2024-01-17 13:00:00,LH,NRT,LAX,12,14,312,320,2,8,3.0,2403,Minor Delay,Wednesday,1,13
2024-01-17 14:00:00,SQ,SYD,DXB,8,-12,98,78,-20,-20,0.9,726,Early/On-time,Wednesday,1,14
2024-01-17 15:00:00,QF,DXB,SYD,630,632,1020,1021,2,1,3.9,3132,Minor Delay,Wednesday,1,15
2024-01-17 16:00:00,DL,FRA,JFK,2024,2013,2194,2192,-11,-2,1.7,1378,Early/On-time,Wednesday,1,16
2024-01-17 17:00:00,CX,SYD,LAX,1251,1274,1491,1508,23,17,2.4,1904,Moderate Delay,Wednesday,1,17
2024-01-17 18:00:00,BA,NRT,CDG,43,34,293,267,-9,-26,2.5,2003,Early/On-time,Wednesday,1,18
2024-01-17 19:00:00,DL,DXB,CDG,1554,1534,1834,1814,-20,-20,2.8,2244,Early/On-time,Wednesday,1,19
2024-01-17 20:00:00,LH,HKG,NRT,2144,2147,2394,2408,3,14,2.5,2037,Minor Delay,Wednesday,1,20
2024-01-17 21:00:00,BA,NRT,CDG,2107,2087,2307,2302,-20,-5,2.0,1572,Early/On-time,Wednesday,1,21
2024-01-17 22:00:00,AA,JFK,LHR,1346,1362,1636,1651,16,15,2.9,2343,Moderate Delay,Wednesday,1,22
2024-01-17 23:00:00,EK,LHR,JFK,330,310,640,620,-20,-20,3.1,2466,Early/On-time,Wednesday,1,23
2024-01-18 00:00:00,AA,DXB,LHR,2244,2240,2394,2395,-4,1,1.5,1234,Early/On-time,Thursday,1,0
2024-01-18 01:00:00,DL,NRT,SIN,2252,2267,2552,2565,15,13,3.0,2426,Minor Delay,Thursday,1,1
2024-01-18 02:00:00,LH,SYD,NRT,1144,1147,1544,1552,3,8,4.0,3191,Minor Delay,Thursday,1,2
2024-01-18 03:00:00,SQ,JFK,NRT,1130,1147,1470,1487,17,17,3.4,2705,Moderate Delay,Thursday,1,3
2024-01-18 04:00:00,DL,LAX,CDG,1616,1646,1986,2026,30,40,3.7,2932,Moderate Delay,Thursday,1,4
2024-01-18 05:00:00,CX,DXB,LAX,2046,2026,2316,2303,-20,-13,2.7,2171,Early/On-time,Thursday,1,5
2024-01-18 06:00:00,UA,JFK,SIN,1456,1464,1586,1602,8,16,1.3,1063,Minor Delay,Thursday,1,6
2024-01-18 07:00:00,DL,SYD,SYD,953,933,1103,1081,-20,-22,1.5,1190,Early/On-time,Thursday,1,7
2024-01-18 08:00:00,EK,NRT,JFK,218,235,508,544,17,36,2.9,2319,Moderate Delay,Thursday,1,8
2024-01-18 09:00:00,EK,CDG,JFK,2202,2202,2572,2576,0,4,3.7,2942,Early/On-time,Thursday,1,9
2024-01-18 10:00:00,DL,HKG,FRA,1945,1926,2545,2528,-19,-17,6.0,4785,Early/On-time,Thursday,1,10
2024-01-18 11:00:00,BA,CDG,DXB,1929,1948,2299,2311,19,12,3.7,2981,Moderate Delay,Thursday,1,11
2024-01-18 12:00:00,UA,LHR,CDG,1109,1154,1209,1254,45,45,1.0,829,Moderate Delay,Thursday,1,12
2024-01-18 13:00:00,CX,JFK,FRA,48,44,198,195,-4,-3,1.5,1232,Early/On-time,Thursday,1,13
2024-01-18 14:00:00,DL,LHR,SYD,28,10,558,533,-18,-25,5.3,4278,Early/On-time,Thursday,1,14
2024-01-18 15:00:00,BA,HKG,NRT,939,953,1159,1171,14,12,2.2,1785,Minor Delay,Thursday,1,15
2024-01-18 16:00:00,EK,JFK,HKG,1717,1697,1977,1956,-20,-21,2.6,2047,Early/On-time,Thursday,1,16
2024-01-18 17:00:00,EK,SIN,SYD,1411,1402,1541,1532,-9,-9,1.3,1039,Early/On-time,Thursday,1,17
2024-01-18 18:00:00,LH,SYD,SYD,148,194,598,627,46,29,4.5,3565,Moderate Delay,Thursday,1,18
2024-01-18 19:00:00,DL,JFK,LAX,1622,1633,1932,1942,11,10,3.1,2500,Minor Delay,Thursday,1,19
2024-01-18 20:00:00,UA,SYD,LAX,710,690,860,837,-20,-23,1.5,1225,Early/On-time,Thursday,1,20
2024-01-18 21:00:00,KA,CDG,LAX,2108,2088,2238,2218,-20,-20,1.3,1006,Early/On-time,Thursday,1,21
2024-01-18 22:00:00,UA,FRA,LAX,2153,2167,2443,2467,14,24,2.9,2307,Minor Delay,Thursday,1,22
2024-01-18 23:00:00,EK,DXB,DXB,855,890,1115,1170,35,55,2.6,2044,Moderate Delay,Thursday,1,23
2024-01-19 00:00:00,EK,FRA,CDG,2023,2003,2373,2359,-20,-14,3.5,2832,Early/On-time,Friday,1,0
2024-01-19 01:00:00,AA,NRT,JFK,1924,1947,2244,2255,23,11,3.2,2546,Moderate Delay,Friday,1,1
2024-01-19 02:00:00,EK,DXB,CDG,1054,1103,1274,1320,49,46,2.2,1735,Moderate Delay,Friday,1,2
2024-01-19 03:00:00,CX,DXB,CDG,524,590,704,775,66,71,1.8,1456,Major Delay,Friday,1,3
2024-01-19 04:00:00,QF,LAX,JFK,2346,2365,2576,2599,19,23,2.3,1840,Moderate Delay,Friday,1,4
2024-01-19 05:00:00,DL,DXB,LAX,1308,1333,1488,1522,25,34,1.8,1449,Moderate Delay,Friday,1,5
2024-01-19 06:00:00,UA,HKG,CDG,11,-9,240,220,-20,-20,2.3,1869,Early/On-time,Friday,1,6
2024-01-19 07:00:00,QF,FRA,DXB,610,682,860,929,72,69,2.5,2016,Major Delay,Friday,1,7
2024-01-19 08:00:00,BA,CDG,LAX,2348,2341,2488,2498,-7,10,1.4,1102,Early/On-time,Friday,1,8
2024-01-19 09:00:00,KA,SYD,DXB,837,819,1167,1149,-18,-18,3.3,2630,Early/On-time,Friday,1,9
2024-01-19 10:00:00,CX,NRT,FRA,1027,1029,1227,1219,2,-8,2.0,1629,Minor Delay,Friday,1,10
2024-01-19 11:00:00,UA,DXB,CDG,2307,2362,2447,2516,55,69,1.4,1158,Moderate Delay,Friday,1,11
